,PresionAire (mbar),PresionVapor (mbar),HumedadRelativa (%),ConcentracionVapor (mmol/mol),DensidadAire (g/m**3),DireccionViento (grado),Temperatura (C)
25.06.2011,996.8648611111112,10.549305555555556,71.68541666666667,10.583194444444445,1208.9744444444445,229.0944444444445,12.946874999999999
26.06.2011,996.2799305555556,15.001388888888888,75.53951388888888,15.05701388888889,1186.7465972222224,209.7597916666667,17.668680555555554
27.06.2011,995.2289583333331,14.714374999999999,64.8002777777778,14.785555555555554,1175.5054166666666,135.555625,20.210902777777775
28.06.2011,991.6784722222224,13.86465277777778,56.354930555555555,13.980069444444444,1166.272986111111,112.30756944444444,21.570555555555554
29.06.2011,987.961736111111,14.446597222222222,61.611180555555556,14.623333333333335,1164.0080555555553,141.72722222222222,20.983333333333334
30.06.2011,992.171875,11.779791666666666,79.29861111111111,11.87673611111111,1202.3006944444446,248.94416666666666,13.046458333333334
01.07.2011,992.7778472222221,10.42548611111111,79.64444444444445,10.501458333333334,1211.570763888889,229.88506944444447,11.180625
02.07.2011,987.3390277777778,10.49923611111111,79.62993055555555,10.63402777777778,1205.0780555555557,255.68124999999998,11.11409722222222
03.07.2011,983.9240972222223,11.964236111111113,91.29374999999999,12.158888888888889,1200.950486111111,246.8125,10.939027777777778
04.07.2011,987.9797222222223,14.587291666666665,88.22847222222222,14.764166666666666,1189.8546527777776,213.81027777777777,14.499930555555554
05.07.2011,988.1447916666667,15.103472222222223,85.66069444444445,15.285625000000001,1185.384861111111,143.30965277777776,15.577430555555553
06.07.2011,983.1459027777778,15.701944444444443,72.78076388888888,15.973680555555555,1164.1747222222223,214.02430555555554,19.37034722222222
07.07.2011,983.7298611111112,14.325694444444444,63.31673611111111,14.56423611111111,1161.9509722222222,201.30333333333334,20.219791666666666
08.07.2011,985.9449305555556,13.966388888888888,69.26520833333333,14.167986111111112,1173.0398611111111,217.88333333333333,18.094722222222224
09.07.2011,988.8838888888889,14.351597222222223,59.943958333333335,14.51340277777778,1164.7216666666668,203.43715277777778,21.075694444444444
10.07.2011,990.9146527777777,16.01340277777778,72.24479166666667,16.161666666666665,1172.4158333333332,168.20236111111112,19.511875
11.07.2011,992.1605555555557,14.245486111111111,68.12236111111112,14.359097222222223,1177.5601388888888,170.8525,18.790416666666665
12.07.2011,988.9358333333334,13.449583333333333,61.98194444444445,13.60076388888889,1170.398611111111,140.801875,19.765555555555558
13.07.2011,980.9475694444445,17.491805555555555,76.76798611111111,17.83277777777778,1158.8688194444446,204.4295138888889,19.768958333333334
14.07.2011,986.9171527777776,11.073611111111111,65.70819444444444,11.224444444444446,1187.9891666666667,219.4777777777778,15.020625000000003
15.07.2011,990.1238888888888,11.031527777777777,64.1175,11.140416666666667,1191.3886111111112,228.85208333333335,15.147916666666665
16.07.2011,984.4429166666666,11.509652777777777,56.35118055555555,11.690416666666668,1170.6343055555556,189.6659722222222,18.567083333333333
17.07.2011,976.1941666666668,13.291875,71.84833333333333,13.616111111111111,1168.5858333333335,197.40625,16.375208333333333
18.07.2011,978.7492361111113,11.849791666666667,70.7870138888889,12.107291666666669,1178.4144444444446,206.22291666666666,14.874791666666669
19.07.2011,978.9268055555557,12.099930555555554,62.6875,12.361319444444444,1167.9617361111111,107.42666666666668,17.534930555555558
20.07.2011,977.4648611111111,13.306319444444444,65.00638888888888,13.612777777777778,1163.5843055555556,193.25493055555555,17.98638888888889
21.07.2011,980.6420833333333,14.593263888888892,83.92333333333333,14.881180555555554,1177.204722222222,232.3636111111111,15.412986111111113
22.07.2011,981.1227083333332,10.704375,69.98534722222222,10.910833333333336,1187.4731944444445,256.1041666666667,13.489444444444445
23.07.2011,981.9043749999998,9.530624999999999,63.920277777777784,9.706180555555555,1190.521527777778,231.0055555555556,13.119305555555556
24.07.2011,982.407638888889,9.941597222222223,66.5625,10.11951388888889,1191.1154166666665,214.69097222222223,13.070138888888888
25.07.2011,983.763611111111,11.303333333333335,75.0488888888889,11.488888888888889,1191.9488194444446,212.48541666666668,13.117986111111112
26.07.2011,986.5179861111111,11.120347222222222,63.23402777777778,11.271458333333335,1181.8945833333335,160.99902777777777,16.473333333333333
27.07.2011,990.1339583333333,12.346944444444444,58.14118055555556,12.469444444444445,1174.8153472222223,117.79736111111112,19.105555555555554
28.07.2011,990.6556944444443,13.275347222222223,65.40965277777778,13.400277777777779,1178.8612500000002,104.29715277777778,18.148402777777775
29.07.2011,989.5933333333334,12.738125,67.66270833333334,12.871319444444445,1183.9245833333332,247.39930555555554,16.616180555555555
30.07.2011,986.7433333333332,12.591527777777777,84.44236111111111,12.76013888888889,1195.7440277777778,256.4215277777778,12.925416666666667
31.07.2011,988.5570833333334,12.577152777777778,84.38055555555555,12.722291666666669,1198.0579861111112,227.33159722222223,12.90625
01.08.2011,990.8255555555556,14.976319444444446,88.25347222222223,15.115069444444442,1191.2642361111111,121.36770833333331,14.941736111111112
02.08.2011,992.3748611111112,15.699930555555556,78.46125,15.820972222222224,1180.9316666666666,105.58458333333334,17.892569444444444
03.08.2011,989.6441666666667,16.223333333333333,69.91555555555557,16.39527777777778,1166.9050694444443,176.88631944444444,20.538194444444443
04.08.2011,988.0131944444446,17.538541666666667,78.22333333333333,17.75076388888889,1167.3138888888889,210.66930555555555,19.74361111111111
05.08.2011,986.7352083333333,17.662291666666665,79.859375,17.89986111111111,1167.16625,202.1663888888889,19.401666666666664
06.08.2011,980.6267361111111,17.88145833333333,70.30541666666667,18.23548611111111,1150.1504861111111,186.5395138888889,21.87652777777778
07.08.2011,979.6706944444445,15.268402777777775,76.39395833333333,15.588541666666666,1167.18125,221.28430555555553,17.532083333333333
08.08.2011,980.9429166666669,12.083888888888888,75.625,12.319791666666667,1183.5448611111112,211.29375,14.250347222222224
09.08.2011,988.6059027777778,11.410277777777777,75.21131944444444,11.542083333333332,1197.3452083333332,229.09166666666664,13.224652777777777
10.08.2011,994.961527777778,9.738611111111112,63.1888888888889,9.787500000000001,1204.0479861111112,234.5,13.657499999999999
11.08.2011,987.1384027777777,11.557708333333332,55.06513888888888,11.710555555555556,1174.969861111111,203.3361111111111,18.251458333333332
12.08.2011,984.1338888888889,14.507847222222223,74.43243055555556,14.74138888888889,1174.3727777777776,202.8947222222222,17.159791666666667
13.08.2011,983.97375,16.61777777777778,86.08854166666667,16.889027777777773,1173.9021527777777,211.4945138888889,16.985138888888894
14.08.2011,981.709236111111,17.557430555555552,81.15986111111111,17.886180555555555,1162.7363194444445,204.35902777777775,19.02673611111111
15.08.2011,988.0783333333334,14.184930555555557,76.335625,14.357777777777777,1181.146388888889,182.25305555555556,16.701874999999998
16.08.2011,992.1643055555555,14.423055555555557,78.16909722222222,14.537361111111112,1187.5961111111112,130.16673611111113,16.303055555555556
17.08.2011,990.4850694444444,14.28652777777778,66.921875,14.422708333333333,1173.596388888889,154.83812500000002,19.298819444444444
18.08.2011,987.7538194444446,16.97486111111111,65.90138888888889,17.188750000000002,1159.1514583333333,153.8363888888889,21.8475
19.08.2011,989.0853472222223,16.34548611111111,81.66208333333333,16.533749999999998,1178.545138888889,228.8922222222222,17.39888888888889
20.08.2011,995.1346527777779,12.672083333333335,70.83347222222223,12.734583333333333,1191.622986111111,142.52937500000002,16.456805555555555
21.08.2011,991.3986111111111,16.712847222222223,76.08604166666667,16.861597222222223,1175.3194444444443,193.54381944444444,18.929166666666664
22.08.2011,991.5184027777777,18.485208333333333,74.80618055555554,18.643611111111113,1165.4749305555556,148.4390277777778,21.149375000000003
23.08.2011,988.8718749999999,20.057430555555555,77.78097222222222,20.287916666666668,1159.7027777777778,122.07902777777778,21.684513888888887
24.08.2011,988.4178472222221,19.091527777777777,74.01569444444445,19.315416666666668,1157.6302083333333,173.27881944444445,22.18965277777778
25.08.2011,988.7702083333331,18.74652777777778,82.08590277777778,18.960625,1167.3555555555556,118.9082638888889,19.848194444444445
26.08.2011,980.9320138888891,18.790416666666665,64.56465277777778,19.152986111111108,1139.3047222222222,194.88395833333334,24.73611111111111
27.08.2011,986.731527777778,13.56611111111111,82.420625,13.75416666666667,1189.347986111111,217.26527777777775,14.368541666666665
28.08.2011,991.5124999999999,11.087499999999999,67.71708333333333,11.182777777777778,1195.1388194444446,215.70694444444445,14.647083333333333
29.08.2011,988.3896527777779,10.507361111111111,64.28937499999999,10.630347222222222,1191.7151388888888,232.29694444444442,14.62652777777778
30.08.2011,988.9113194444443,9.122222222222222,65.54020833333334,9.22486111111111,1203.3419444444444,231.57708333333338,12.151944444444444
31.08.2011,988.2059722222223,9.43076388888889,70.60312499999999,9.543194444444445,1203.9270833333333,211.13340277777777,11.830902777777776
01.09.2011,988.3013888888888,11.166874999999997,70.1042361111111,11.298958333333333,1192.7763194444444,130.04097222222222,14.318888888888889
02.09.2011,987.6841666666668,12.366180555555555,69.67958333333333,12.521041666666667,1183.0695833333334,189.598125,16.430694444444445
03.09.2011,987.0106944444443,15.342500000000001,68.78881944444444,15.546249999999999,1167.6994444444442,176.23145833333334,19.694166666666668
04.09.2011,983.8878472222223,17.57875,73.02694444444444,17.868263888888887,1157.7361805555556,165.10034722222224,20.987499999999997
05.09.2011,987.6759027777779,15.31625,77.87402777777778,15.520625000000003,1178.5995138888889,225.44375000000002,17.077152777777776
06.09.2011,991.4883333333333,10.927569444444444,60.713819444444454,11.022083333333335,1189.2194444444444,206.41319444444446,16.110416666666666
07.09.2011,983.9451388888889,11.312708333333333,66.77618055555556,11.498402777777777,1184.5469444444445,222.4740277777778,14.954583333333334
08.09.2011,982.5712500000001,11.922777777777778,82.9402777777778,12.13402777777778,1193.2551388888887,224.97708333333333,12.379930555555555
09.09.2011,986.0613888888887,14.492222222222223,83.35361111111109,14.695486111111109,1184.3181944444445,209.3779861111111,15.292361111111111
10.09.2011,986.4095833333334,18.295972222222222,78.44666666666666,18.54888888888889,1163.4397222222224,192.21319444444444,20.16166666666667
11.09.2011,984.5688888888888,17.655416666666667,77.47506944444444,17.93243055555556,1162.0969444444445,192.64111111111112,20.061458333333334
12.09.2011,986.4220833333335,13.464305555555557,71.39756944444444,13.650208333333333,1178.8507638888887,207.45305555555555,16.85291666666667
13.09.2011,985.8176388888888,15.097569444444446,76.39868055555556,15.315347222222222,1175.183263888889,225.33194444444445,17.397569444444443
14.09.2011,990.120486111111,10.156944444444443,64.6248611111111,10.259583333333332,1196.2575000000002,232.89923611111115,14.074166666666667
15.09.2011,993.4856249999999,9.948541666666666,70.74097222222223,10.01375,1207.5944444444444,216.33666666666667,12.395972222222222
16.09.2011,992.1803472222223,10.447152777777777,73.890625,10.531875,1205.8833333333334,146.17270833333336,12.40152777777778
17.09.2011,984.9779166666667,14.837291666666665,78.30611111111111,15.067083333333333,1177.3400694444445,206.1375,16.672638888888887
18.09.2011,979.8263194444444,13.306527777777777,92.59305555555555,13.582916666666668,1190.0077777777778,202.73000000000002,12.212430555555557
19.09.2011,987.1881944444443,10.769305555555555,80.17118055555557,10.909027777777778,1203.2504166666668,197.87111111111113,11.486180555555556
20.09.2011,996.683125,10.615,81.39604166666668,10.649861111111111,1216.1265277777777,196.12333333333333,11.266527777777776
21.09.2011,994.1388888888889,10.96701388888889,79.73166666666667,11.033611111111112,1209.3670138888888,187.92493055555553,12.097569444444442
22.09.2011,992.1120138888889,10.85986111111111,73.19687499999999,10.946944444444444,1202.0652083333334,227.22361111111113,13.204166666666666
23.09.2011,992.7342361111112,9.762777777777778,74.5340277777778,9.833680555555555,1211.1227083333333,212.8401388888889,11.366597222222222
24.09.2011,991.8689583333334,10.222708333333335,75.49645833333334,10.306944444444444,1207.758263888889,160.58451388888886,11.92597222222222
25.09.2011,993.4633333333331,12.174583333333334,79.68513888888889,12.253819444444446,1201.6120833333334,156.6782638888889,13.642152777777776
26.09.2011,997.5597916666666,13.461041666666667,76.74694444444444,13.493194444444446,1196.3422222222223,152.09868055555555,15.954791666666665
27.09.2011,1002.4447916666668,14.971388888888889,85.89083333333332,14.934097222222224,1203.6273611111112,115.16006944444445,15.370416666666664
28.09.2011,1004.4550000000002,14.458888888888888,84.999375,14.394652777777777,1207.327638888889,102.12722222222222,15.108472222222222
29.09.2011,1003.0595138888889,12.853611111111112,81.1225,12.814375,1209.5513194444445,136.0467361111111,14.41590277777778
30.09.2011,1001.5447916666666,12.399375000000001,74.40895833333333,12.380833333333335,1203.7695833333335,152.50229166666665,15.472986111111108
01.10.2011,1000.3063888888888,12.22013888888889,70.95631944444443,12.21701388888889,1200.7990972222224,135.44645833333334,15.820069444444446
02.10.2011,998.1820138888891,12.02923611111111,70.72722222222222,12.051875,1198.5629166666668,136.92381944444443,15.762986111111111
03.10.2011,994.9193055555556,13.266805555555557,74.26326388888889,13.335277777777778,1192.5350694444444,198.1407638888889,16.109305555555554
04.10.2011,992.9691666666666,13.116736111111111,68.08506944444444,13.209097222222223,1184.0896527777777,221.64305555555555,17.588958333333334
05.10.2011,993.0219444444442,12.863958333333333,71.71923611111112,12.95451388888889,1191.3847916666668,203.0248611111111,15.780069444444443
06.10.2011,983.8838194444444,11.477152777777778,75.37347222222222,11.663958333333333,1191.1799999999998,215.99701388888892,13.361736111111112
07.10.2011,982.3834722222224,8.480138888888888,78.07958333333333,8.632013888888888,1212.1789583333334,234.2254861111111,8.246666666666666
08.10.2011,984.7152777777778,7.878055555555556,82.28770833333334,8.000555555555556,1223.490486111111,260.78402777777774,6.3770138888888885
09.10.2011,993.055486111111,7.256805555555555,74.8392361111111,7.30798611111111,1232.7230555555554,217.4611111111111,6.716319444444445
10.10.2011,987.3309027777777,12.409166666666668,86.44583333333333,12.570069444444444,1199.6667361111113,194.76180555555558,12.245972222222223
11.10.2011,987.9175,12.985347222222224,80.18513888888887,13.145000000000001,1191.6644444444444,225.63659722222224,14.212013888888889
12.10.2011,992.0356944444445,10.06951388888889,92.05555555555556,10.151180555555555,1223.271388888889,224.64395833333333,8.266736111111111
13.10.2011,1000.9667361111112,8.278055555555556,81.44375,8.272013888888889,1239.0461111111113,184.71555555555557,7.405416666666666
14.10.2011,1007.3398611111111,6.6911805555555555,88.61125,6.642708333333333,1267.2645833333336,144.96361111111113,3.0781944444444442
15.10.2011,1005.3858333333335,6.197361111111111,83.6036111111111,6.165277777777778,1265.4109722222222,149.096875,3.055347222222222
16.10.2011,1000.5181249999999,6.695763888888889,72.5788888888889,6.693680555555556,1244.7629166666668,173.5992361111111,6.261736111111111
17.10.2011,995.4271527777778,7.203819444444444,74.355,7.238055555555557,1236.2492361111113,192.60805555555555,6.631388888888889
18.10.2011,985.2586805555555,8.896944444444445,80.29090277777777,9.033055555555556,1213.8403472222224,201.45979166666666,8.736597222222223
19.10.2011,988.454513888889,7.462361111111112,78.50875,7.550486111111111,1228.6784722222224,217.47430555555556,6.299305555555556
20.10.2011,996.7300694444444,6.8152083333333335,80.34625,6.838124999999999,1246.6013888888888,226.9186111111111,4.673819444444444
21.10.2011,1001.5447222222223,6.096388888888889,86.27958333333335,6.087083333333333,1264.4269444444444,184.80374999999998,2.2064583333333334
22.10.2011,998.6592361111111,5.6965972222222225,81.7826388888889,5.704861111111111,1261.2341666666664,184.20833333333334,2.170833333333333
23.10.2011,994.0913194444444,6.169097222222222,77.1725,6.206736111111111,1247.078125,174.87555555555556,3.951944444444445
24.10.2011,988.0751388888889,7.882361111111111,74.69763888888889,7.979027777777778,1221.191527777778,126.49097222222223,7.903402777777777
25.10.2011,982.7150694444445,8.288263888888888,79.66680555555554,8.434999999999999,1215.254375,117.0847222222222,7.6572916666666675
26.10.2011,987.97875,9.105416666666667,80.22069444444443,9.216805555555556,1215.7389583333336,182.58,8.972152777777778
27.10.2011,991.9751388888888,9.022152777777778,90.80277777777776,9.096319444444443,1230.5153472222223,162.74777777777777,6.756805555555555
28.10.2011,997.2459027777778,9.989236111111111,79.89680555555555,10.015833333333333,1220.5530555555554,185.74736111111113,10.426805555555555
29.10.2011,998.7929166666667,10.141527777777778,86.65798611111111,10.155972222222223,1227.0709722222223,177.27694444444444,9.378055555555555
30.10.2011,996.0486805555556,11.284375,89.1138888888889,11.32923611111111,1218.4298611111112,176.90402777777777,10.412986111111111
31.10.2011,994.3066666666667,11.037638888888889,91.18729166666668,11.1025,1218.7477083333333,137.41555555555556,9.895833333333334
01.11.2011,991.1280555555555,9.121736111111112,90.91944444444444,9.203055555555556,1227.9260416666666,189.98055555555553,7.063819444444444
02.11.2011,989.3720138888889,8.967777777777778,87.78770833333334,9.065208333333333,1224.7883333333334,182.33958333333334,7.342847222222222
03.11.2011,983.1304861111112,8.472638888888888,78.10534722222222,8.618055555555555,1212.8734722222223,177.74722222222223,8.358333333333333
04.11.2011,981.3595833333334,8.098263888888889,79.82916666666667,8.251249999999999,1215.2344444444445,183.11395833333333,7.332569444444443
05.11.2011,982.566111111111,8.376249999999999,86.21868055555554,8.524930555555557,1219.7811805555555,168.76493055555557,6.596388888888889
06.11.2011,987.5275694444445,8.949027777777777,90.07347222222224,9.061250000000001,1224.7859722222222,120.98201388888889,6.807916666666666
07.11.2011,992.252013888889,8.514027777777777,98.92638888888888,8.580833333333333,1239.6469444444444,108.86868055555554,4.777708333333333
08.11.2011,993.2829166666666,7.993125,95.46666666666667,8.04763888888889,1243.5859722222222,171.5982638888889,4.276180555555555
09.11.2011,995.6150694444443,7.371180555555556,98.22777777777777,7.4037500000000005,1253.589375,138.1953472222222,2.7588194444444443
10.11.2011,998.0179861111111,7.779652777777778,99.94999999999999,7.7946527777777765,1253.704236111111,80.69569444444444,3.341180555555556
11.11.2011,1001.3759722222223,5.817847222222222,85.80777777777777,5.810902777777778,1267.6151388888889,110.95993055555556,1.4378472222222223
12.11.2011,1005.8868055555556,5.369097222222222,79.50854166666666,5.337777777777778,1273.3538194444445,197.09256944444445,1.504236111111111
13.11.2011,1006.5740277777778,5.435833333333333,84.19812499999999,5.400833333333334,1277.1209027777777,136.3492361111111,0.90625
14.11.2011,1000.5492361111111,5.273263888888889,90.52125,5.271319444444445,1276.5554861111111,159.431875,-0.6137499999999999
15.11.2011,998.1781944444444,4.821736111111111,98.73124999999999,4.830763888888889,1284.9702777777775,85.16062500000001,-3.042847222222222
16.11.2011,997.6825,4.923055555555556,97.23333333333333,4.93513888888889,1281.933472222222,119.37041666666667,-2.548194444444445
17.11.2011,996.4781249999999,5.165763888888889,90.86527777777778,5.184374999999999,1272.9555555555553,222.99125,-0.9856944444444444
18.11.2011,997.4718055555555,6.606805555555555,90.38402777777777,6.624375,1258.07375,177.32187499999998,2.375208333333333
19.11.2011,996.0237499999998,7.599652777777777,91.80347222222223,7.6305555555555555,1247.2847222222222,184.4020138888889,4.237013888888889
20.11.2011,995.3995833333333,6.682916666666666,91.61388888888888,6.714027777777777,1255.050902777778,181.51465277777777,2.447569444444445
21.11.2011,992.1645833333334,7.456458333333334,86.03743055555555,7.515277777777778,1238.8812500000001,166.97743055555554,5.058611111111111
22.11.2011,993.3972916666667,6.484722222222222,88.89034722222222,6.527152777777778,1252.4597222222224,167.20944444444444,2.511041666666667
23.11.2011,1000.0687500000001,6.211875,86.89583333333333,6.211111111111112,1261.9955555555557,163.51069444444445,2.305902777777778
24.11.2011,1004.8346527777778,6.098819444444445,89.98270833333332,6.069375,1271.8784027777776,171.13798611111113,1.4606944444444447
25.11.2011,999.2761111111112,5.597708333333333,81.55479166666666,5.601597222222222,1263.3527777777776,175.41722222222222,1.8400694444444443
26.11.2011,1000.2590972222222,6.794305555555555,78.93958333333335,6.792430555555556,1250.3922222222222,209.28958333333333,4.801805555555556
27.11.2011,992.9136111111111,6.94125,73.49145833333334,6.990486111111111,1235.1252083333334,208.9361111111111,6.15361111111111
28.11.2011,1000.316736111111,6.178472222222222,76.2501388888889,6.17625,1254.1738194444445,202.10694444444445,4.0744444444444445
29.11.2011,993.7743750000001,5.488888888888889,87.65423611111112,5.524722222222222,1263.505486111111,185.3157638888889,0.3045833333333333
30.11.2011,998.1847916666666,7.298680555555555,80.7188888888889,7.313819444444444,1244.781875,215.51430555555555,5.467013888888889
01.12.2011,991.6015972222223,7.173263888888889,85.16694444444445,7.239930555555556,1241.7929166666665,184.66180555555556,4.343958333333333
02.12.2011,984.6994444444445,7.826180555555556,75.73097222222222,7.950347222222224,1218.5841666666665,217.58472222222224,7.544166666666667
03.12.2011,981.4287499999999,6.637916666666666,83.98013888888889,6.767152777777778,1232.309166666667,198.7854861111111,3.6241666666666665
04.12.2011,973.272638888889,8.073888888888888,82.45902777777776,8.295763888888889,1207.9300694444444,207.27979166666668,6.647569444444445
05.12.2011,973.933125,6.1113888888888885,83.64694444444444,6.279375,1228.2578472222222,231.3661111111111,2.4246527777777778
06.12.2011,979.1557638888888,5.471319444444445,80.96479166666667,5.587291666666667,1239.6061805555555,214.43916666666667,1.4301388888888888
07.12.2011,976.180763888889,5.908055555555555,79.4573611111111,6.053333333333334,1229.7855555555554,218.71875,2.7396527777777777
08.12.2011,987.9070833333333,5.770972222222222,67.42479166666668,5.842013888888889,1235.851111111111,227.77152777777778,4.698472222222223
09.12.2011,981.0266666666666,6.554444444444446,76.88458333333332,6.68375,1227.9100694444444,216.87020833333335,4.486388888888889
10.12.2011,986.3234722222223,5.007986111111111,72.92159722222222,5.078055555555555,1247.8190972222224,218.9076388888889,1.6772222222222222
11.12.2011,989.6509722222222,4.638541666666667,80.46395833333332,4.687986111111111,1263.349513888889,183.94923611111113,-0.7405555555555555
12.12.2011,982.1388194444444,6.691597222222222,80.51597222222222,6.814444444444444,1230.1352083333334,204.52638888888887,4.267430555555555
13.12.2011,978.0809722222223,6.469652777777778,74.28277777777777,6.616736111111113,1222.530763888889,195.41180555555556,4.861041666666667
14.12.2011,976.5149305555557,6.993125,77.81708333333333,7.162430555555556,1217.937777777778,196.28145833333332,5.4054166666666665
15.12.2011,979.2953472222222,5.993541666666666,74.71770833333333,6.120138888888889,1228.8663194444443,196.24444444444444,3.813055555555555
16.12.2011,956.5584027777778,6.5031944444444445,79.62013888888889,6.805138888888889,1199.400625,205.53472222222223,3.9820138888888894
17.12.2011,970.6454166666667,5.753958333333333,79.24722222222222,5.928402777777778,1224.32,259.46111111111105,2.4038194444444443
18.12.2011,980.6147916666669,5.192777777777778,79.11055555555555,5.295902777777779,1243.5789583333333,229.71944444444443,0.9895833333333334
19.12.2011,989.1081944444444,4.648680555555555,77.01520833333332,4.699236111111111,1260.056388888889,210.18888888888887,-0.19083333333333333
20.12.2011,982.8936111111112,4.745833333333334,79.42069444444444,4.829305555555556,1252.7861805555558,187.27986111111113,-0.3423611111111111
21.12.2011,987.5692361111111,6.25,86.45555555555555,6.3282638888888885,1245.7815972222222,256.28472222222223,2.3368055555555554
22.12.2011,993.7755555555555,6.945138888888888,94.35208333333334,6.988263888888889,1252.3913888888887,187.35208333333333,2.5391666666666666
23.12.2011,992.6436805555555,8.888819444444444,93.04444444444445,8.954375,1233.1780555555554,176.6861111111111,6.306597222222222
24.12.2011,991.4764583333332,6.6312500000000005,83.37152777777777,6.692222222222223,1244.7052777777778,235.4924305555556,3.6494444444444443
25.12.2011,1003.3452777777779,6.441875,81.63611111111112,6.419791666666667,1260.289513888889,192.3408333333333,3.5106249999999997
26.12.2011,1007.2743055555555,8.284444444444444,81.73541666666667,8.224375,1247.9265972222222,197.24652777777777,7.149444444444445
27.12.2011,1007.9208333333331,8.319791666666667,84.85277777777777,8.254305555555554,1250.8402777777778,200.51458333333332,6.671944444444445
28.12.2011,998.0365972222221,6.916805555555555,80.95555555555555,6.929166666666666,1248.033611111111,192.35347222222222,4.690347222222223
29.12.2011,989.3831249999998,5.734999999999999,71.64548611111111,5.796319444444445,1241.8011805555554,212.93055555555554,3.782708333333334
30.12.2011,981.2206249999999,5.912430555555555,85.5951388888889,6.025902777777778,1240.7604861111113,249.02756944444445,1.7056944444444444
31.12.2011,986.0974305555555,5.911944444444444,85.2701388888889,5.99548611111111,1246.7470833333332,194.01041666666666,1.7490972222222223
01.01.2012,985.0763888888889,9.575625,87.8125,9.721041666666666,1215.5035416666665,194.1318055555556,8.163888888888888
02.01.2012,982.5898611111111,9.122430555555557,82.76388888888889,9.289097222222223,1211.9983333333334,227.23298611111113,8.316944444444443
03.01.2012,986.345138888889,6.461180555555555,72.9011111111111,6.554722222222222,1231.453125,212.58680555555554,5.214097222222223
04.01.2012,983.6777777777778,5.803055555555556,67.3145138888889,5.8999999999999995,1230.0148611111113,229.10069444444446,4.817291666666666
05.01.2012,963.7809722222223,6.146666666666666,79.68590277777778,6.378611111111111,1211.7273611111111,234.45347222222225,3.2554166666666666
06.01.2012,982.5909027777777,5.742152777777778,79.05256944444444,5.844652777777778,1239.1764583333331,265.0267361111112,2.4600694444444446
07.01.2012,986.2506944444444,6.1431249999999995,79.88145833333334,6.229930555555555,1240.430277777778,229.90833333333336,3.1697916666666663
08.01.2012,989.4581944444443,6.48673611111111,84.21944444444443,6.555902777777778,1244.0552777777777,252.74305555555554,3.2231944444444447
09.01.2012,997.1512499999998,6.743680555555555,84.76319444444444,6.762708333333333,1251.8081944444446,233.63250000000002,3.6288888888888886
10.01.2012,1003.0798611111111,6.615763888888889,78.16034722222223,6.5969444444444445,1255.1558333333332,248.4638888888889,4.548472222222222
11.01.2012,1003.5677777777778,7.064097222222222,74.85729166666667,7.039722222222221,1248.5661805555555,213.54222222222222,6.105069444444443
12.01.2012,993.8079166666669,7.383055555555554,78.93194444444445,7.428263888888889,1236.96,221.6138888888889,5.945069444444445
13.01.2012,992.4523611111113,5.563541666666667,80.91458333333334,5.6061805555555555,1255.3117361111113,262.8263888888889,1.6738194444444447
14.01.2012,995.7314583333334,5.04875,77.79145833333332,5.070486111111112,1263.3815277777778,261.2388888888889,0.8795833333333333
15.01.2012,998.0662500000001,4.505138888888889,84.20069444444444,4.51375,1278.9954166666669,237.90055555555557,-1.7774999999999999
16.01.2012,999.7494444444443,4.204166666666667,78.36034722222222,4.204861111111111,1280.687638888889,207.96201388888892,-1.639236111111111
17.01.2012,1001.058888888889,4.549166666666666,76.16944444444445,4.544583333333333,1275.8149305555557,235.8154861111111,-0.28541666666666665
18.01.2012,999.6315277777778,4.1438194444444445,71.74027777777778,4.147083333333333,1274.8918055555555,189.41666666666666,-0.37513888888888913
19.01.2012,987.5193749999999,6.862222222222222,89.25277777777778,6.950347222222223,1241.697013888889,223.30881944444442,3.1741666666666664
20.01.2012,983.9693055555557,5.4998611111111115,81.21486111111112,5.589791666666667,1245.6397916666667,241.09680555555556,1.4433333333333334
21.01.2012,979.5768750000001,6.029097222222223,85.04027777777779,6.160416666666666,1237.6281944444445,222.8972222222222,1.9425694444444446
22.01.2012,976.6743055555556,6.169930555555556,76.29638888888888,6.317708333333333,1225.0120138888888,240.6173611111111,3.919791666666667
23.01.2012,985.0852777777776,6.017152777777778,79.26888888888888,6.108194444444444,1239.36,251.98472222222225,3.0968750000000003
24.01.2012,991.0997222222221,5.81875,87.05416666666667,5.8713194444444445,1255.3585416666665,248.97708333333333,1.2597916666666666
25.01.2012,996.2451388888888,5.417708333333334,85.28750000000001,5.438402777777778,1265.4663194444445,134.0909722222222,0.5286805555555555
26.01.2012,995.5638194444444,4.068472222222223,77.53090277777778,4.086319444444444,1277.1425694444447,171.0909722222222,-2.016111111111111
27.01.2012,997.0652083333334,4.309861111111111,78.70020833333334,4.321319444444445,1276.8154166666666,192.861875,-1.5675694444444446
28.01.2012,1000.7040277777778,4.851458333333333,95.35694444444444,4.848611111111111,1285.853611111111,65.17152777777778,-2.5410416666666666
29.01.2012,1001.5656944444444,3.4610416666666666,90.3486111111111,3.4553472222222217,1305.4765972222222,41.6575,-6.2444444444444445
30.01.2012,1000.7666666666667,2.766875,79.2527777777778,2.7649305555555554,1310.4936805555556,113.07083333333334,-7.398680555555556
